Link Score,Domain ID,Range ID
0.8305201,23327,51650
0.3044452,23331,64898
0.8516042,23334,53582
0.93961483,23339,162281
0.72904384,23349,57961
0.0044937497,23362,41152
0.2672039,23364,154831
0.99984616,23367,47356
0.69413424,23368,48338
0.66452783,23379,82532
0.04015087,23392,52547
0.7923097,23395,37813
0.004577186,23398,35645
0.0056644455,23403,103889
0.8684545,23407,53920
0.92232764,23412,54281
0.74825287,23413,58290
0.8887987,23414,33765
0.860209,23415,138855
0.9113919,23417,417
0.99635077,23421,129245
0.40570942,23433,169117
0.44859758,23437,79870
0.11598029,23439,150367
0.8731527,23444,89310
0.92232764,23447,58589
0.84871733,23455,34058
0.9695325,23456,58992
0.9958879,23457,51276
0.6810243,23458,148573
0.78548807,23465,48625
0.92232764,23467,55773
0.45671576,23473,114748
0.92232764,23474,43243
0.088267796,23476,194715
0.8731527,23477,89310
0.039822005,23485,163706
0.50832844,23486,105074
0.55964386,23489,152174
0.9860848,23499,126499
0.92232764,23500,154427
0.91839755,23501,56712
0.14415985,23507,28741
0.9186502,23509,88548
0.7466062,23511,88040
0.8146234,23516,150294
0.90316826,23519,99571
0.99419737,23520,2569
0.8030163,23525,126737
0.92232764,23530,132613
0.86428225,23553,175749
0.99990904,23555,46359
0.92232764,23559,143616
0.055468656,23561,27992
0.7058009,23573,105990
0.9046197,23575,54425
0.12586361,23576,117317
0.27946937,23588,142834
0.14415985,23592,369
0.31227347,23600,156482
0.92232764,23601,50527
0.8828958,23602,50921
0.29115066,23603,52511
0.49218702,23605,58053
0.14415985,23607,110161
0.3497077,23611,179932
0.99635077,23618,37986
0.9578627,23627,48830
0.9132622,23630,86963
0.9586726,23633,40287
0.003398789,23641,48845
0.92232764,23656,56308
0.8736766,23674,152249
0.92232764,23681,48545
0.9400451,23683,114942
0.9187355,23684,3101
0.91202754,23686,33945
0.8731527,23687,89310
0.8184144,23688,61405
0.92232764,23690,48167
0.14415985,23697,46076
0.80100614,23700,106461
0.87149143,23711,180217
0.98690665,23715,40410
0.16259715,23717,110755
0.0017778437,23718,10236
0.5910454,23722,150367
0.7771604,23723,42988
0.5504709,23730,150180
0.66862386,23732,48171
0.8227953,23746,52725
0.9960549,23754,35253
0.14415985,23756,114906
0.106267855,23762,180382
0.99974823,23773,33488
0.9163054,23777,123688
0.4216126,23778,136467
0.99970686,23779,118
0.89143306,23790,47801
0.92232764,23799,39043
0.92232764,23805,40817
0.92232764,23808,66506
0.24108575,23816,6825
0.009863095,23822,134357
0.010255176,23833,54138
0.89660573,23834,84064
0.92232764,23839,50220
0.45347193,23841,147634
0.92232764,23842,10162
0.06054034,23847,37716
0.9987091,23850,56220
0.9764552,23855,48358
0.9874316,23856,143911
0.28743538,23858,147871
0.9985481,23862,111203
0.5504709,23863,150180
0.085324354,23871,40978
0.14415985,23872,56583
0.7396284,23891,52511
0.92232764,23894,44529
0.9148635,23896,34900
0.9690782,23898,192830
0.6062772,23906,150180
0.92439294,23907,31695
0.031275723,23908,2161
0.88000786,23916,61240
0.016578576,23921,64281
0.24070968,23928,87111
0.6465602,23934,27958
0.49218702,23937,58053
0.819209,23943,23720
0.99848557,23945,48500
0.92232764,23956,27818
0.55103093,23963,39935
0.99951744,23964,24752
0.6957881,23966,89310
0.7003464,23967,114962
0.99990904,23968,127836
0.9194088,23970,33602
0.99335796,23971,47544
0.8146908,23973,128970
0.15440509,23985,149314
0.006902321,23990,28772
0.85928565,23991,53771
0.6207583,23992,20340
0.91771895,24007,96554
0.29936484,24017,148326
0.91467154,24033,58185
0.14626878,24044,97464
0.27251223,24046,40655
0.9985481,24058,48745
0.8820434,24059,43948
0.92232764,24073,59464
0.46113953,24078,186835
0.07216153,24080,61839
0.2791763,24084,154078
0.13297106,24088,196180
0.82104003,24089,50352
0.998323,24091,87540
0.8345247,24092,118642
0.0876968,24098,126830
0.7790498,24099,148948
0.99023765,24103,40091
0.93663824,24106,29334
0.18730384,24108,51243
0.92232764,24117,51786
0.92232764,24118,150180
0.92232764,24122,131531
0.8772789,24125,97711
0.8770291,24131,53711
0.92232764,24132,35641
0.896281,24134,30363
0.13005461,24135,19105
0.92232764,24137,59587
0.92232764,24152,48352
0.4931078,24155,28679
0.9922799,24158,26466
0.8596514,24159,29821
0.8731527,24161,89310
0.91875046,24162,29818
0.88239455,24171,46352
0.9168994,24173,46355
0.9772882,24174,27946
0.99516654,24175,83966
0.8945772,24182,165653
0.91840625,24187,50462
0.912712,24190,58088
0.085840225,24191,35675
0.63305503,24192,58547
0.49218702,24194,58053
0.123771876,24195,196180
0.040784594,24197,153181
0.91751075,24206,122830
0.99930197,24211,261
0.8974135,24219,54174
0.6271527,24222,152054
0.92232764,24227,55039
0.92232764,24228,94496
0.9826135,24230,53907
0.33372504,24232,28772
0.030563125,24240,54115
0.06637318,24244,25638
0.015606399,24249,41603
0.5841722,24257,55776
0.8131365,24260,13
0.14415985,24271,163931
0.99844545,24272,54478
0.75246227,24281,19680
0.9153719,24282,47962
0.17754555,24283,154472
0.173115,24285,85895
0.9772882,24286,120246
0.14679639,24287,150286
0.92232764,24289,53287
0.7722616,24292,114863
0.9995302,24293,56220
0.88412607,24295,46707
0.9163607,24296,37804
0.07997199,24300,40256
0.2029236,24302,110983
0.92232764,24306,49004
0.106267855,24307,180382
0.8219971,24309,29939
0.92232764,24312,146899
0.9968022,24316,105263
0.4542804,24324,156791
0.8474485,24327,89474
0.356974,24333,179932
0.92232764,24339,105068
0.7920257,24348,53371
0.20928921,24351,19191
0.8805319,24352,53019
0.7711361,24356,82846
0.9994388,24359,58548
0.9109472,24362,35775
0.3870133,24363,151818
0.79595006,24368,101364
0.9026243,24375,135346
0.26051,24376,82052
0.9885381,24377,168482
0.6885046,24380,163142
0.99635077,24382,114896
0.9132622,24390,86963
0.84358525,24399,54598
0.3426582,24405,27404
0.92232764,24424,65347
0.9656007,24427,128658
0.2942404,24444,35645
0.7943115,24459,59290
0.92232764,24461,58403
0.804473,24464,184324
0.49923134,24468,79471
0.99023765,24471,48154
0.6676931,24472,36234
0.77391154,24481,26326
0.9663572,24484,125021
0.21517381,24492,27925
0.9716972,24493,99
0.2666067,24499,136417
0.79609424,24506,54096
0.8661859,24507,116971
0.5694505,24508,135489
0.99023765,24511,516
0.006902321,24518,28772
0.034257583,24521,188605
0.92232764,24522,51682
0.9961207,24526,43100
0.088874295,24527,44574
0.8907487,24535,52030
0.13057356,24537,122823
0.29929122,24538,77452
0.35150158,24543,156940
0.17515554,24554,50085
0.31196737,24557,152787
0.92232764,24563,42010
0.71146476,24565,150367
0.92232764,24568,161403
0.78804076,24572,76860
0.92232764,24577,53637
0.959948,24579,58290
0.4587253,24580,29263
0.9168271,24582,181191
0.9572849,24583,114703
0.8249412,24584,46553
0.041351333,24585,50208
0.8857568,24590,129064
0.7912959,24599,58091
0.14415985,24603,135035
0.92232764,24605,106583
0.6989844,24617,171574
0.9934376,24621,54600
0.39693594,24629,148554
0.25539455,24652,101289
0.84595555,24655,76499
0.92232764,24661,109013
0.2095618,24663,19191
0.251119,24664,154078
0.80770564,24672,85595
0.23990425,24673,102301
0.92232764,24675,76637
0.10008254,24676,36319
0.15889934,24678,154263
0.92232764,24690,26036
0.6465602,24692,27958
0.92232764,24694,46297
0.004936937,24702,124165
0.04781548,24710,53035
0.16392423,24714,78587
0.92232764,24715,139120
0.2762462,24724,99166
0.9223467,24730,44004
0.20178325,24735,104279
0.91382474,24743,102670
0.0058791917,24753,35645
0.0088963425,24766,34378
0.78962463,24767,55462
0.7840961,24769,113458
0.06706934,24776,30302
0.8482828,24778,55658
0.88615334,24782,98764
0.92232764,24783,31093
0.610071,24786,80551
0.55970126,24793,45459
0.9772882,24802,29693
0.14415985,24806,61454
0.8914256,24809,114912
0.8722279,24810,53582
0.14415985,24811,3372
0.049100902,24813,29097
0.98932755,24814,344
0.9918205,24820,33765
0.92232764,24821,40380
0.57302755,24824,166455
0.92232764,24829,49961
0.738284,24830,20966
0.10032731,24831,169068
0.6659103,24834,184730
0.7479167,24837,150180
0.11416865,24838,25376
0.92232764,24848,55480
0.01606828,24850,52460
0.7736123,24852,146463
0.8680764,24859,54630
0.9175211,24873,21033
0.0592756,24879,18204
0.06125599,24885,32301
0.9775741,24888,114853
0.8551876,24891,114075
0.16444531,24904,36321
0.60145324,24906,111027
0.99205804,24909,55279
0.20007189,24911,145266
0.8731527,24918,89310
0.086409785,24919,165773
0.2095618,24920,19191
0.9968619,24925,31732
0.14415985,24927,6558
0.8976429,24944,52514
0.92232764,24947,195001
0.9004019,24949,54866
0.92232764,24950,147954
0.7528436,24952,55968
0.80146974,24962,27958
0.5416961,24966,153610
0.4427505,24967,64027
0.14415985,24969,36352
0.92232764,24973,56992
0.3968829,24974,154472
0.92232764,24976,17950
0.003101303,24978,21431
0.9772882,24997,34005
0.016780954,24998,27925
0.9116172,25000,103622
0.07526035,25002,46246
0.104266234,25007,25376
0.22287826,25013,82777
0.85404515,25015,48896
0.25903782,25018,154078
0.9106452,25023,65211
0.22355796,25026,82777
0.0030087163,25031,50208
0.6281817,25034,148554
0.14415985,25036,48397
0.92232764,25040,46187
0.99418557,25042,48782
0.901082,25044,29647
0.006114971,25047,104808
0.65952986,25053,106534
0.9177087,25055,52531
0.14415985,25057,142155
0.07789252,25060,56464
0.89175326,25062,55874
0.8917117,25065,46516
0.7478461,25068,57665
0.6278385,25070,46694
0.44211367,25072,63492
0.9985481,25075,27898
0.14415985,25080,47492
0.81341475,25083,51495
0.4627943,25084,154102
0.16368695,25088,154831
0.79280305,25089,132473
0.9869391,25090,31884
0.92232764,25094,39624
0.9372066,25096,40655
0.7396284,25097,52511
0.12635432,25098,58548
0.997542,25099,87540
0.8731527,25101,89310
0.12996967,25103,29819
0.91904473,25106,93855
0.0015222074,25120,48049
0.8754773,25123,61483
0.9065429,25125,60316
0.2916069,25130,18655
0.12827203,25136,66705
0.72622675,25141,261
0.87153256,25142,23792
0.29115066,25147,52511
0.81275284,25148,82878
0.92232764,25149,50527
0.10882872,25153,54454
0.8180466,25154,53624
0.9197238,25155,87225
0.80262333,25161,65000
0.80617195,25162,21396
0.97321826,25167,31666
0.29716057,25171,18664
0.081827626,25180,3434
0.9975337,25183,33448
0.11410568,25188,54284
0.90363073,25193,60689
0.9055316,25201,32390
0.40687096,25202,154421
0.82494944,25204,44452
0.4996618,25212,30300
0.98331714,25213,191111
0.92232764,25214,146948
0.045015298,25217,37743
0.92232764,25227,53276
0.9131224,25237,47248
0.92232764,25240,184488
0.08871673,25243,114883
0.14415985,25246,114637
0.1715913,25247,94103
0.89436364,25251,31666
0.91735715,25257,143568
0.9964151,25259,29679
0.18426102,25260,97212
0.30422664,25261,154472
0.7514776,25263,77253
0.07603608,25264,106512
0.92232764,25267,93933
0.92232764,25270,82549
0.92232764,25271,20900
0.9891314,25284,47997
0.6643407,25287,152067
0.91805893,25295,59122
0.1383594,25297,2110
0.14415985,25302,122781
0.69820434,25311,147561
0.00327553,25314,21431
0.9196924,25316,50952
0.92232764,25332,53180
0.9733157,25333,53379
0.80415744,25334,18155
0.9690782,25337,2866
0.08616204,25344,150180
0.8731527,25345,89310
0.8731527,25347,89310
0.92232764,25350,53907
0.04232378,25355,56021
0.9999013,25357,8419
0.5504709,25365,150180
0.92232764,25368,98045
0.39303285,25369,29588
0.26667327,25371,154831
0.85004956,25378,8323
0.10858932,25383,19621
0.9005596,25387,55040
0.68526435,25389,133511
0.08961904,25392,147878
0.92232764,25397,54309
0.5177785,25407,24011
0.92232764,25411,122829
0.7457702,25413,154384
0.97309506,25416,119600
0.14415985,25418,46394
0.7712591,25430,55537
0.14315249,25433,152195
0.15252517,25438,56704
0.7717389,25440,54365
0.9165915,25443,54014
0.83225447,25447,83949
0.9772882,25450,112894
0.6758719,25451,18155
0.96962756,25453,59617
0.9803079,25455,48820
0.88203603,25461,99580
0.99635077,25463,29097
0.1536433,25468,156482
0.09962794,25479,38702
0.08894174,25483,151217
0.87953585,25487,77299
0.99335796,25488,125436
0.40281567,25489,126888
0.2508771,25492,40291
0.99953896,25493,7180
0.8016926,25503,60464
0.004497793,25512,146678
0.6868043,25517,100856
0.9231465,25519,93889
0.13624652,25525,18429
0.3768038,25528,112390
0.99948955,25532,29860
0.14415985,25543,134139
0.84228957,25548,60616
0.28361148,25549,165312
0.9992161,25553,40087
0.9200096,25554,86568
0.14415985,25556,31864
0.33015674,25569,261
0.086409785,25570,165773
0.7838751,25572,94103
0.99635077,25574,19996
0.2227116,25579,104841
0.24464849,25582,179247
0.71376926,25593,178502
0.8807981,25596,55270
0.92232764,25599,116045
0.959948,25608,186548
0.8022592,25610,39560
0.9152865,25612,54926
0.8462274,25615,50176
0.9679053,25618,180382
0.038142808,25623,55774
0.5504709,25624,150180
0.9993513,25630,171642
0.6181688,25631,119587
0.99990904,25636,31732
0.998836,25638,94979
0.81442493,25639,50627
0.92232764,25641,4998
0.92232764,25642,50805
0.92232764,25644,121005
0.2095618,25645,19191
0.92232764,25647,49447
0.5512619,25650,38457
0.92232764,25652,48745
0.92232764,25656,46791
0.92232764,25660,79933
0.0018401018,25661,88150
0.8266467,25663,154254
0.92232764,25664,172492
0.99091035,25666,52896
0.13266242,25667,139722
0.13952851,25671,52594
0.67640805,25677,23354
0.8685359,25678,89310
0.14415985,25679,61328
0.99156374,25685,29845
0.059520263,25686,52279
0.90714383,25687,114833
0.16765891,25693,147984
0.92232764,25699,27958
0.11710602,25701,39943
0.92232764,25703,16348
0.8827389,25712,49930
0.64369524,25722,93759
0.071336426,25723,150103
0.9771677,25730,29135
0.92232764,25738,185890
0.6937388,25742,148184
0.065348156,25749,27922
0.9155956,25750,105631
0.89050764,25762,93280
0.92232764,25763,94399
0.8903887,25765,64465
0.99203235,25771,8484
0.056455042,25772,42326
0.8827351,25775,58712
0.917256,25778,58942
0.6069297,25784,27958
0.92232764,25786,53187
0.92232764,25790,60021
0.9155128,25792,48306
0.99507266,25793,39955
0.48835072,25799,48769
0.92232764,25801,109717
0.22645965,25803,190852
0.14415985,25804,37843
0.2392989,25812,148808
0.99467665,25815,146759
0.05714923,25818,48291
0.82058287,25825,154551
0.8668832,25829,29263
0.8882842,25839,54201
0.2674252,25845,154831
0.92232764,25847,100793
0.4371077,25848,76286
0.13810158,25851,135035
0.80454224,25853,162516
0.87573904,25860,61226
0.828082,25867,38481
0.2611724,25868,156482
0.9928821,25877,52966
0.9056927,25878,18190
0.9772882,25879,27909
0.9364156,25890,58088
0.21865802,25896,38609
0.9464553,25907,33896
0.22012952,25910,22880
0.92232764,25919,116899
0.61225694,25924,89310
0.92232764,25927,58657
0.021383485,25933,114879
0.0057991142,25934,2128
0.9982335,25938,55660
0.76408464,25939,77452
0.14415985,25942,20087
0.9249246,25947,29786
0.99990904,25950,29610
0.123268574,25957,18429
0.9970852,25969,30099
0.9170809,25979,49393
0.9090353,25980,59382
0.13407461,25987,50816
0.92232764,25988,95628
0.92232764,25990,19084
0.7166839,25991,46257
0.8964672,25996,46893
0.99754745,25998,114815
0.9132622,26008,86963
0.8975887,26009,58698
0.7010862,26012,19599
0.92232764,26013,32232
0.26178172,26014,77452
0.89168537,26016,126737
0.8663897,26018,50089
0.92232764,26029,51682
0.5816043,26031,55855
0.98945916,26032,184554
0.92232764,26034,58444
0.04485972,26037,153975
0.9954527,26062,40087
0.92232764,26063,16775
0.92232764,26065,45719
0.92232764,26066,37813
0.14415985,26075,138455
0.7931803,26081,21507
0.46205977,26095,27992
0.75118756,26096,153549
0.8615061,26099,82846
0.81279725,26103,57702
0.022849051,26104,28772
0.14415985,26106,37778
0.9998442,26109,129005
0.80430096,26112,121038
0.085516654,26113,128017
0.9893861,26114,52237
0.8919968,26117,39738
0.9381181,26127,43364
0.038188607,26129,24363
0.9772808,26130,47935
0.7396284,26131,52511
0.09282356,26134,114637
0.91860366,26136,53510
0.91641223,26138,190684
0.09787938,26140,2181
0.83481175,26142,63600
0.8126881,26145,48249
0.99990904,26147,94828
0.92232764,26160,165557
0.37309402,26161,27404
0.9653952,26164,122781
0.9998014,26172,54814
0.92232764,26177,57888
0.119911015,26180,120035
0.18214644,26185,155458
0.92232764,26195,46187
0.8972339,26199,106431
0.9864969,26201,114981
0.9994786,26204,133023
0.91369927,26212,184303
0.14415985,26213,192830
0.99874866,26216,83966
0.8369239,26217,57905
0.9149606,26219,122466
0.14415985,26229,2659
0.89657086,26230,56348
0.9857033,26234,87540
0.17781939,26235,58053
0.086409785,26241,165773
0.92232764,26242,22474
0.92232764,26244,48710
0.7816159,26247,50806
0.8544594,26249,59753
0.92232764,26251,54312
0.6174882,26252,86284
0.08519947,26253,139462
0.92232764,26255,23683
0.9804244,26264,41865
0.0906088,26268,111145
0.92232764,26272,49841
0.917616,26273,41994
0.56578255,26276,115913
0.76117307,26284,148808
0.9935755,26286,117830
0.9005685,26289,128219
0.2095618,26301,19191
